"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000201813.1",3.27109102290465,1.27514567363411,1.03741565292827,1.2291559993671,0.219013322544407,0.534785167578252
"ENSG00000118997.14",116.829667282773,0.270690729283131,0.193649463361174,1.39783877829947,0.162161486549085,0.447199919766637
"ENSG00000203435.2",6.53796089038887,0.283223033405175,0.739367385149952,0.383061302261439,0.701674311517265,0.903010017499779
"ENSG00000081320.11",625.4517553118,0.852507583626005,0.148719138900968,5.73233270395471,9.90587220254907e-09,2.23816056208265e-07
"ENSG00000272211.1",18.9960247507201,0.974206094586764,0.403814835929525,2.41250694106936,0.0158432357727059,0.0848473903921467
"ENSG00000138411.13",735.475154874718,0.773749929757226,0.110765565255077,6.98547358084971,2.83896684131543e-12,9.30967557055488e-11
"ENSG00000229056.2",12.5457325738427,1.85777544971091,0.533256209754071,3.48383275380456,0.000494288257181187,0.00461658293546803
"ENSG00000144395.18",545.080704853196,-0.420384838657895,0.130553887046915,-3.22001012889664,0.00128186067488557,0.0105430330003682
"ENSG00000252923.1",2.63514154481571,-0.251908771673826,1.01071371819937,-0.249238500613816,0.803176299703395,0.941491030708677
"ENSG00000119041.11",1679.0883929021,0.0460481608750795,0.126868041124133,0.362961077250527,0.71663396024192,0.907975766314029
"ENSG00000187944.5",4.39400476582288,1.87564775427137,0.876618698327218,2.13963922723816,0.0323839338912085,0.148461106177956
"ENSG00000280176.1",2.79242070767712,0.539771141477551,1.06573236795951,0.506479072706607,0.612520377186977,0.860448532971349
"ENSG00000197121.15",3585.49131846756,0.292981167336456,0.0981871361582426,2.9839058231037,0.00284594352951027,0.0207360202468611
"ENSG00000065413.20",1962.92858065484,-0.753161168292956,0.0932601434171993,-8.07591689971662,6.69714806267129e-16,3.00219848348437e-14
"ENSG00000225636.1",11.9830983003683,-0.0423532819576511,0.503735353760353,-0.0840784384925269,0.932994067523546,0.982280035126833
"ENSG00000224442.1",7.85582750710981,-1.4185175822073,0.709394547537128,-1.99961726113078,0.0455416086004985,0.191553566835203
"ENSG00000231621.1",3.48253306907862,0.545051332471976,0.923202259296832,0.590392112869309,0.55492779710088,0.828182485927723
"ENSG00000236977.1",40.0762809437289,-0.567918042496983,0.294873638091087,-1.92597088764358,0.0541080090352434,0.216959431500008
"ENSG00000230482.1",6.70710934446684,0.112776149953116,0.698237629139457,0.161515428625791,0.87168746060694,0.960341368535678
"ENSG00000213104.3",3.41929472169105,0.118405458630606,1.02860724796968,0.115112409390777,0.90835602401979,0.975714567100388
"ENSG00000115524.17",12655.3149650332,-0.0572888143812695,0.117893358581577,-0.485937588601552,0.627011416754592,0.865532336175553
"ENSG00000202434.1",9.54323131896566,0.474465495646981,0.576781102432972,0.822609294315635,0.410730211552572,0.728751070859438
"ENSG00000115520.8",365.535774230476,0.24088782109304,0.148723730611816,1.61969996383282,0.105296743987875,0.340393501885365
"ENSG00000144381.18",8180.81835124159,-0.483337335819207,0.115107631687209,-4.19900339130092,2.68092305885117e-05,0.00033772684452882
"ENSG00000115541.11",589.167441728436,-0.654306465528238,0.152087967437477,-4.30215799811527,1.69142625888208e-05,0.000221806691407238
